epoch,start.epoch,end.epoch,start.epoch_calculation,end.epoch_calculation,start.send_data,end.send_data,start.recv_data,end.recv_data,start.calc_gradients,end.calc_gradients,start.agg_gradients,end.agg_gradients,start.generate_data,end.generate_data,fid,is,start.fid,end.fid,start.is,end.is,size.data,size.feedback,start.swap,end.swap,swap,size.sent,size.recv
92,1716802876.627248,1716802876.762227,1716802876.627248,1716802876.7622259,1716802876.6377,1716802876.638298,1716802876.638407,1716802876.6812081,1716802876.757165,1716802876.762225,1716802876.68121,1716802876.757061,1716802876.62725,1716802876.6377,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
93,1716802876.762336,1716802876.901921,1716802876.762336,1716802876.90192,1716802876.7745202,1716802876.774924,1716802876.774966,1716802876.8148968,1716802876.8972192,1716802876.901919,1716802876.8149,1716802876.897132,1716802876.7623382,1716802876.774519,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
94,1716802876.902028,1716802877.0344582,1716802876.902028,1716802877.0344572,1716802876.9117508,1716802876.912062,1716802876.912143,1716802876.951909,1716802877.029172,1716802877.034456,1716802876.951912,1716802877.029068,1716802876.90203,1716802876.9117498,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
95,1716802877.034569,1716802877.170982,1716802877.034569,1716802877.1709812,1716802877.043139,1716802877.043964,1716802877.044041,1716802877.08437,1716802877.165985,1716802877.170979,1716802877.084373,1716802877.16588,1716802877.034571,1716802877.043139,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
96,1716802877.171103,1716802877.305314,1716802877.171103,1716802877.305313,1716802877.1797602,1716802877.18035,1716802877.1804302,1716802877.2215302,1716802877.3007638,1716802877.305312,1716802877.2215328,1716802877.300672,1716802877.171106,1716802877.179759,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
97,1716802877.305424,1716802877.443973,1716802877.305424,1716802877.443972,1716802877.31499,1716802877.315435,1716802877.315451,1716802877.3567429,1716802877.438886,1716802877.4439712,1716802877.356746,1716802877.438774,1716802877.305426,1716802877.31499,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
98,1716802877.44408,1716802877.5767622,1716802877.44408,1716802877.5767622,1716802877.452439,1716802877.452786,1716802877.452866,1716802877.494105,1716802877.5716748,1716802877.576761,1716802877.494108,1716802877.571574,1716802877.444082,1716802877.452439,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
99,1716802877.576869,1716802877.7155259,1716802877.576869,1716802877.7155259,1716802877.5852978,1716802877.585682,1716802877.58579,1716802877.6285949,1716802877.7107468,1716802877.7155242,1716802877.628597,1716802877.7106361,1716802877.576871,1716802877.5852978,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
100,1716802877.715641,1716802877.849814,1716802877.715641,1716802877.849814,1716802877.724683,1716802877.7252731,1716802877.725297,1716802877.766073,1716802877.8453271,1716802877.849812,1716802877.7660758,1716802877.84523,1716802877.715643,1716802877.724683,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
101,1716802877.849926,1716802877.983377,1716802877.849926,1716802877.983377,1716802877.8586009,1716802877.8589382,1716802877.859021,1716802877.8991702,1716802877.97855,1716802877.9833758,1716802877.899173,1716802877.978451,1716802877.849927,1716802877.8586,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
102,1716802877.983486,1716802878.128783,1716802877.983486,1716802878.128782,1716802877.993185,1716802877.9935071,1716802877.993547,1716802878.042044,1716802878.1232371,1716802878.128781,1716802878.042047,1716802878.1231291,1716802877.983488,1716802877.993184,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
103,1716802878.1289039,1716802878.272455,1716802878.1289039,1716802878.2724538,1716802878.137384,1716802878.137701,1716802878.1377778,1716802878.1787488,1716802878.267071,1716802878.272453,1716802878.178751,1716802878.266964,1716802878.128907,1716802878.137384,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
104,1716802878.272616,1716802878.40717,1716802878.272616,1716802878.40717,1716802878.282294,1716802878.282675,1716802878.282718,1716802878.322478,1716802878.4025102,1716802878.407168,1716802878.3224802,1716802878.4024022,1716802878.272619,1716802878.282293,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
105,1716802878.407289,1716802878.5457711,1716802878.407289,1716802878.5457711,1716802878.4167218,1716802878.4170408,1716802878.417121,1716802878.458275,1716802878.540886,1716802878.545769,1716802878.4582772,1716802878.5407848,1716802878.407291,1716802878.4167209,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
106,1716802878.5458848,1716802878.683317,1716802878.545886,1716802878.683317,1716802878.55641,1716802878.5567622,1716802878.556778,1716802878.598599,1716802878.678011,1716802878.683315,1716802878.598603,1716802878.67791,1716802878.545888,1716802878.55641,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
107,1716802878.683435,1716802878.8188539,1716802878.683435,1716802878.8188539,1716802878.692897,1716802878.6932192,1716802878.693239,1716802878.734269,1716802878.81421,1716802878.8188522,1716802878.734272,1716802878.8141062,1716802878.683438,1716802878.692896,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
108,1716802878.8189702,1716802878.964109,1716802878.8189702,1716802878.964109,1716802878.830824,1716802878.8311229,1716802878.8311648,1716802878.87264,1716802878.9590662,1716802878.964108,1716802878.872643,1716802878.958962,1716802878.8189728,1716802878.830823,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
109,1716802878.964223,1716802879.099196,1716802878.964223,1716802879.099196,1716802878.975481,1716802878.975819,1716802878.975893,1716802879.0166762,1716802879.09433,1716802879.099194,1716802879.0166779,1716802879.094239,1716802878.964226,1716802878.97548,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
110,1716802879.0993059,1716802879.2380412,1716802879.0993059,1716802879.2380412,1716802879.109298,1716802879.1096551,1716802879.109696,1716802879.152076,1716802879.232437,1716802879.238039,1716802879.152079,1716802879.232342,1716802879.099309,1716802879.1092968,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
111,1716802879.238165,1716802879.372698,1716802879.238165,1716802879.372698,1716802879.2475672,1716802879.24796,1716802879.2480462,1716802879.288384,1716802879.3682802,1716802879.3726962,1716802879.288387,1716802879.368184,1716802879.238168,1716802879.2475672,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
112,1716802879.372822,1716802879.511383,1716802879.372822,1716802879.511383,1716802879.38242,1716802879.383252,1716802879.3833332,1716802879.4254131,1716802879.506497,1716802879.511382,1716802879.425416,1716802879.506391,1716802879.372824,1716802879.38242,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
113,1716802879.5114932,1716802879.685222,1716802879.5114932,1716802879.685222,1716802879.5210052,1716802879.521305,1716802879.5213811,1716802879.599097,1716802879.680193,1716802879.68522,1716802879.5990999,1716802879.680095,1716802879.5114949,1716802879.521004,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
114,1716802879.685335,1716802879.821697,1716802879.685335,1716802879.821696,1716802879.6940742,1716802879.694371,1716802879.6944551,1716802879.7355678,1716802879.816479,1716802879.821695,1716802879.73557,1716802879.816392,1716802879.685336,1716802879.6940732,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
115,1716802879.82181,1716802879.959987,1716802879.82181,1716802879.959987,1716802879.830892,1716802879.8316622,1716802879.83169,1716802879.872558,1716802879.954706,1716802879.9599848,1716802879.872561,1716802879.954602,1716802879.821812,1716802879.830892,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
116,1716802879.960105,1716802880.094687,1716802879.960105,1716802880.094687,1716802879.969434,1716802879.969787,1716802879.969823,1716802880.010131,1716802880.089659,1716802880.094686,1716802880.010133,1716802880.089555,1716802879.960107,1716802879.969433,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
117,1716802880.094801,1716802880.229949,1716802880.094801,1716802880.229949,1716802880.10411,1716802880.1044118,1716802880.104491,1716802880.145906,1716802880.225348,1716802880.2299469,1716802880.1459079,1716802880.225238,1716802880.0948029,1716802880.104109,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
118,1716802880.2300642,1716802880.370831,1716802880.2300642,1716802880.370831,1716802880.2399092,1716802880.240315,1716802880.240335,1716802880.283129,1716802880.3662589,1716802880.37083,1716802880.2831318,1716802880.366154,1716802880.230067,1716802880.2399092,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
119,1716802880.370945,1716802880.5096729,1716802880.370945,1716802880.509672,1716802880.37918,1716802880.380364,1716802880.3804212,1716802880.422925,1716802880.504873,1716802880.509671,1716802880.4229271,1716802880.504767,1716802880.370948,1716802880.379179,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
120,1716802880.5097868,1716802880.645418,1716802880.5097868,1716802880.645418,1716802880.5198321,1716802880.5201468,1716802880.520239,1716802880.562504,1716802880.640646,1716802880.645416,1716802880.562506,1716802880.640547,1716802880.50979,1716802880.519831,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
121,1716802880.645534,1716802880.778612,1716802880.645534,1716802880.778612,1716802880.6554189,1716802880.6561558,1716802880.656244,1716802880.695842,1716802880.774913,1716802880.77861,1716802880.6958451,1716802880.774813,1716802880.645536,1716802880.6554182,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
122,1716802880.7787251,1716802880.912982,1716802880.7787251,1716802880.912982,1716802880.7878358,1716802880.7882931,1716802880.7884228,1716802880.82774,1716802880.90764,1716802880.912981,1716802880.8277419,1716802880.9075358,1716802880.7787268,1716802880.787835,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
123,1716802880.9131038,1716802881.050057,1716802880.913105,1716802881.050057,1716802880.921648,1716802880.921976,1716802880.921993,1716802880.965377,1716802881.0457048,1716802881.050055,1716802880.965379,1716802881.045608,1716802880.913107,1716802880.921647,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
124,1716802881.050174,1716802881.188961,1716802881.050174,1716802881.188961,1716802881.059587,1716802881.060896,1716802881.0609841,1716802881.1038451,1716802881.184016,1716802881.188959,1716802881.103847,1716802881.183912,1716802881.050176,1716802881.059586,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
125,1716802881.1890728,1716802881.322651,1716802881.1890728,1716802881.322651,1716802881.198238,1716802881.198637,1716802881.1986592,1716802881.239861,1716802881.317732,1716802881.3226502,1716802881.239864,1716802881.317631,1716802881.189075,1716802881.198238,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
126,1716802881.3227708,1716802881.460165,1716802881.322772,1716802881.460164,1716802881.332329,1716802881.332737,1716802881.332756,1716802881.373993,1716802881.455104,1716802881.4601622,1716802881.373995,1716802881.455005,1716802881.322774,1716802881.3323278,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
127,1716802881.460278,1716802881.5934222,1716802881.460278,1716802881.5934222,1716802881.4688551,1716802881.4691808,1716802881.469223,1716802881.5104918,1716802881.588215,1716802881.59342,1716802881.510494,1716802881.588109,1716802881.4602811,1716802881.4688551,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
128,1716802881.5935411,1716802881.7356548,1716802881.5935411,1716802881.7356548,1716802881.608403,1716802881.608738,1716802881.608757,1716802881.651086,1716802881.730853,1716802881.7356532,1716802881.6510878,1716802881.7307498,1716802881.593544,1716802881.608402,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
129,1716802881.735778,1716802881.8681548,1716802881.735778,1716802881.8681548,1716802881.7444701,1716802881.7448032,1716802881.744892,1716802881.785828,1716802881.863979,1716802881.868153,1716802881.785831,1716802881.86388,1716802881.7357812,1716802881.744469,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
130,1716802881.86832,1716802882.007255,1716802881.86832,1716802882.0072541,1716802881.878122,1716802881.878453,1716802881.878536,1716802881.920438,1716802882.001593,1716802882.007253,1716802881.9204412,1716802882.0015,1716802881.8683221,1716802881.878121,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
131,1716802882.0073888,1716802882.142449,1716802882.0073888,1716802882.1424482,1716802882.017083,1716802882.01743,1716802882.017448,1716802882.058767,1716802882.1373131,1716802882.142447,1716802882.05877,1716802882.137218,1716802882.007391,1716802882.0170822,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
132,1716802882.14256,1716802882.2778208,1716802882.14256,1716802882.2778208,1716802882.152396,1716802882.152736,1716802882.152816,1716802882.193908,1716802882.272984,1716802882.277819,1716802882.193911,1716802882.272875,1716802882.142563,1716802882.152395,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
133,1716802882.277938,1716802882.422604,1716802882.2779388,1716802882.422604,1716802882.286953,1716802882.287255,1716802882.287333,1716802882.336959,1716802882.418022,1716802882.422602,1716802882.336961,1716802882.4179142,1716802882.277941,1716802882.286953,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
134,1716802882.422721,1716802882.5588858,1716802882.422721,1716802882.5588858,1716802882.4326,1716802882.433054,1716802882.433092,1716802882.474684,1716802882.554482,1716802882.5588841,1716802882.4746869,1716802882.5543838,1716802882.422723,1716802882.432599,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
135,1716802882.558998,1716802882.692105,1716802882.558998,1716802882.692105,1716802882.567929,1716802882.5682402,1716802882.568316,1716802882.608711,1716802882.6871521,1716802882.692103,1716802882.608713,1716802882.687045,1716802882.559001,1716802882.567928,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
136,1716802882.692228,1716802882.831552,1716802882.692228,1716802882.831552,1716802882.701652,1716802882.702039,1716802882.70208,1716802882.74299,1716802882.826442,1716802882.83155,1716802882.7429929,1716802882.826339,1716802882.692231,1716802882.701652,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
137,1716802882.831676,1716802882.966766,1716802882.831676,1716802882.9667652,1716802882.8416378,1716802882.841981,1716802882.842002,1716802882.882355,1716802882.961699,1716802882.966764,1716802882.882357,1716802882.9615932,1716802882.831678,1716802882.8416378,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
138,1716802882.966887,1716802883.103652,1716802882.966887,1716802883.103651,1716802882.9765792,1716802882.976949,1716802882.976984,1716802883.018971,1716802883.098798,1716802883.10365,1716802883.0189729,1716802883.098691,1716802882.96689,1716802882.9765792,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
139,1716802883.103777,1716802883.239712,1716802883.103777,1716802883.239712,1716802883.112947,1716802883.113322,1716802883.1134038,1716802883.155763,1716802883.234956,1716802883.2397099,1716802883.155766,1716802883.234855,1716802883.103779,1716802883.112946,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
140,1716802883.239837,1716802883.374908,1716802883.239837,1716802883.374908,1716802883.249655,1716802883.250491,1716802883.250519,1716802883.291467,1716802883.370682,1716802883.3749068,1716802883.291469,1716802883.370576,1716802883.23984,1716802883.249655,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
141,1716802883.37503,1716802883.511967,1716802883.37503,1716802883.511966,1716802883.3844,1716802883.384765,1716802883.384861,1716802883.424528,1716802883.506749,1716802883.5119638,1716802883.42453,1716802883.506647,1716802883.3750331,1716802883.3843992,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
142,1716802883.512091,1716802883.647187,1716802883.512091,1716802883.6471858,1716802883.5213492,1716802883.522052,1716802883.52207,1716802883.563514,1716802883.642924,1716802883.6471848,1716802883.5635169,1716802883.642825,1716802883.512094,1716802883.521348,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
143,1716802883.64731,1716802883.781777,1716802883.6473112,1716802883.781777,1716802883.657771,1716802883.6581602,1716802883.658182,1716802883.698685,1716802883.7770472,1716802883.781775,1716802883.698688,1716802883.7769432,1716802883.6473129,1716802883.65777,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
144,1716802883.781904,1716802883.9184482,1716802883.781904,1716802883.9184482,1716802883.7925,1716802883.792855,1716802883.792873,1716802883.834732,1716802883.912864,1716802883.918446,1716802883.834734,1716802883.9127622,1716802883.7819068,1716802883.7925,,,,,,,0.234375,0.234375,,,False,0.46875,0.234375
