epoch,start.epoch,end.epoch,start.calc_gradients,end.calc_gradients,start.recv_data,end.recv_data,start.send,end.send,start.swap_recv_instruction,end.swap_recv_instruction,start.load_state_dict,end.load_state_dict,start.swap_recv,end.swap_recv,start.swap_send,end.swap_send,swap_with,mean_d_loss,size.model,size.sent,size.recv
129,1716802881.647487,1716802881.7856991,1716802881.7449129,1716802881.772485,1716802881.648749,1716802881.74491,1716802881.772485,1716802881.785698,,,,,,,,,,0.6178118586540222,2.5332183837890625,0.1171875,0.234375
130,1716802881.7857542,1716802881.919222,1716802881.8785532,1716802881.906222,1716802881.786779,1716802881.878549,1716802881.906222,1716802881.91922,,,,,,,,,,1.034531831741333,2.5332183837890625,0.1171875,0.234375
131,1716802881.919329,1716802882.058614,1716802882.01755,1716802882.045822,1716802881.9202611,1716802882.017546,1716802882.045822,1716802882.058613,,,,,,,,,,0.9789477586746216,2.5332183837890625,0.1171875,0.234375
132,1716802882.0587032,1716802882.192415,1716802882.152958,1716802882.1803288,1716802882.0596302,1716802882.1529548,1716802882.1803288,1716802882.192414,,,,,,,,,,1.1858068704605103,2.5332183837890625,0.1171875,0.234375
133,1716802882.192485,1716802882.336833,1716802882.287412,1716802882.32042,1716802882.193505,1716802882.287408,1716802882.32042,1716802882.336832,,,,,,,,,,1.900651454925537,2.5332183837890625,0.1171875,0.234375
134,1716802882.3369322,1716802882.473056,1716802882.4332612,1716802882.4606452,1716802882.337968,1716802882.433258,1716802882.460646,1716802882.473055,,,,,,,,,,1.2581580877304077,2.5332183837890625,0.1171875,0.234375
135,1716802882.473129,1716802882.606617,1716802882.568394,1716802882.5945752,1716802882.474158,1716802882.5683892,1716802882.5945752,1716802882.606615,,,,,,,,,,1.3649204969406128,2.5332183837890625,0.1171875,0.234375
136,1716802882.606736,1716802882.742835,1716802882.702209,1716802882.73012,1716802882.607713,1716802882.702206,1716802882.730121,1716802882.742835,,,,,,,,,,0.9438571929931641,2.5332183837890625,0.1171875,0.234375
137,1716802882.742899,1716802882.880671,1716802882.842113,1716802882.869327,1716802882.7438731,1716802882.842109,1716802882.869327,1716802882.8806689,,,,,,,,,,0.6635965704917908,2.5332183837890625,0.1171875,0.234375
138,1716802882.88079,1716802883.018841,1716802882.977055,1716802883.005447,1716802882.8817909,1716802882.977052,1716802883.005447,1716802883.01884,,,,,,,,,,1.077752709388733,2.5332183837890625,0.1171875,0.234375
139,1716802883.0189471,1716802883.155593,1716802883.113462,1716802883.143886,1716802883.019824,1716802883.113458,1716802883.143886,1716802883.155592,,,,,,,,,,1.4269459247589111,2.5332183837890625,0.1171875,0.234375
140,1716802883.155853,1716802883.2908301,1716802883.250575,1716802883.278178,1716802883.157144,1716802883.250572,1716802883.278178,1716802883.290829,,,,,,,,,,1.5172853469848633,2.5332183837890625,0.1171875,0.234375
141,1716802883.2909398,1716802883.424395,1716802883.384901,1716802883.4121091,1716802883.2920861,1716802883.384898,1716802883.41211,1716802883.424392,,,,,,,,,,0.8322919011116028,2.5332183837890625,0.1171875,0.234375
142,1716802883.424455,1716802883.563382,1716802883.522172,1716802883.5507069,1716802883.425521,1716802883.5221682,1716802883.5507069,1716802883.563381,,,,,,,,,,0.7815372943878174,2.5332183837890625,0.1171875,0.234375
143,1716802883.563487,1716802883.698518,1716802883.6582441,1716802883.686549,1716802883.56446,1716802883.658241,1716802883.68655,1716802883.698517,,,,,,,,,,0.7458934783935547,2.5332183837890625,0.1171875,0.234375
144,1716802883.698604,1716802883.833334,1716802883.7929358,1716802883.8204129,1716802883.699456,1716802883.7929332,1716802883.8204129,1716802883.833333,,,,,,,,,,1.1234161853790283,2.5332183837890625,0.1171875,0.234375
145,1716802883.833399,1716802883.9679449,1716802883.928242,1716802883.955092,1716802883.83445,1716802883.928239,1716802883.955092,1716802883.967944,,,,,,,,,,0.9995769262313843,2.5332183837890625,0.1171875,0.234375
146,1716802883.968004,1716802884.103901,1716802884.0633159,1716802884.091359,1716802883.969055,1716802884.063313,1716802884.091359,1716802884.103901,,,,,,,,,,1.003278136253357,2.5332183837890625,0.1171875,0.234375
147,1716802884.103963,1716802884.271372,1716802884.229413,1716802884.259426,1716802884.104995,1716802884.22941,1716802884.259426,1716802884.2713711,,,,,,,,,,1.1329587697982788,2.5332183837890625,0.1171875,0.234375
148,1716802884.2714822,1716802884.411548,1716802884.366144,1716802884.398325,1716802884.272516,1716802884.366142,1716802884.398325,1716802884.411547,,,,,,,,,,0.9556941986083984,2.5332183837890625,0.1171875,0.234375
149,1716802884.411665,1716802884.549304,1716802884.5086238,1716802884.5362492,1716802884.412784,1716802884.508621,1716802884.53625,1716802884.549302,,,,,,,,,,1.430454134941101,2.5332183837890625,0.1171875,0.234375
150,1716802884.549417,1716802884.695168,1716802884.654594,1716802884.68294,1716802884.5503712,1716802884.65459,1716802884.68294,1716802884.6951659,,,,,,,,,,1.492624282836914,2.5332183837890625,0.1171875,0.234375
151,1716802884.6954181,1716802884.830625,1716802884.790795,1716802884.818563,1716802884.6965618,1716802884.7907908,1716802884.818563,1716802884.830623,,,,,,,,,,0.6837774515151978,2.5332183837890625,0.1171875,0.234375
152,1716802884.830739,1716802884.970158,1716802884.92882,1716802884.957192,1716802884.8317492,1716802884.9288168,1716802884.957192,1716802884.9701571,,,,,,,,,,0.7456141710281372,2.5332183837890625,0.1171875,0.234375
153,1716802884.97023,1716802885.1043131,1716802885.064328,1716802885.092414,1716802884.971491,1716802885.0643241,1716802885.092414,1716802885.1043122,,,,,,,,,,0.8425488471984863,2.5332183837890625,0.1171875,0.234375
154,1716802885.1043751,1716802885.239629,1716802885.200004,1716802885.226292,1716802885.105519,1716802885.200001,1716802885.226292,1716802885.239628,,,,,,,,,,0.8698621988296509,2.5332183837890625,0.1171875,0.234375
155,1716802885.2397,1716802885.375977,1716802885.334789,1716802885.362829,1716802885.2406971,1716802885.334785,1716802885.362829,1716802885.3759758,,,,,,,,,,1.2463737726211548,2.5332183837890625,0.1171875,0.234375
156,1716802885.376039,1716802885.509313,1716802885.469459,1716802885.4953432,1716802885.376971,1716802885.469456,1716802885.4953442,1716802885.509311,,,,,,,,,,0.7194880247116089,2.5332183837890625,0.1171875,0.234375
157,1716802885.509428,1716802885.641141,1716802885.601195,1716802885.6286159,1716802885.510426,1716802885.6011908,1716802885.6286159,1716802885.64114,,,,,,,,,,0.8880219459533691,2.5332183837890625,0.1171875,0.234375
158,1716802885.6412501,1716802885.773839,1716802885.733883,1716802885.761536,1716802885.6422322,1716802885.73388,1716802885.761537,1716802885.773838,,,,,,,,,,0.5761284828186035,2.5332183837890625,0.1171875,0.234375
159,1716802885.773952,1716802885.9091399,1716802885.867559,1716802885.896619,1716802885.7749991,1716802885.867556,1716802885.896619,1716802885.909139,,,,,,,,,,1.1375958919525146,2.5332183837890625,0.1171875,0.234375
160,1716802885.909239,1716802886.061522,1716802886.019686,1716802886.0496871,1716802885.9102988,1716802886.019682,1716802886.049688,1716802886.0615208,,,,,,,,,,0.5988270044326782,2.5332183837890625,0.1171875,0.234375
161,1716802886.061589,1716802886.1973288,1716802886.1580732,1716802886.185557,1716802886.062585,1716802886.15807,1716802886.185557,1716802886.1973279,,,,,,,,,,0.8564835786819458,2.5332183837890625,0.1171875,0.234375
162,1716802886.197397,1716802886.338942,1716802886.298584,1716802886.326541,1716802886.198585,1716802886.298581,1716802886.326541,1716802886.3389409,,,,,,,,,,1.1379647254943848,2.5332183837890625,0.1171875,0.234375
163,1716802886.339009,1716802886.48387,1716802886.44301,1716802886.4712052,1716802886.340003,1716802886.443007,1716802886.4712052,1716802886.48387,,,,,,,,,,1.3942279815673828,2.5332183837890625,0.1171875,0.234375
164,1716802886.483952,1716802886.624151,1716802886.582869,1716802886.6116009,1716802886.485018,1716802886.582865,1716802886.6116009,1716802886.624151,,,,,,,,,,1.028144121170044,2.5332183837890625,0.1171875,0.234375
165,1716802886.6242182,1716802886.7593741,1716802886.718988,1716802886.7447538,1716802886.625231,1716802886.718986,1716802886.744755,1716802886.759373,,,,,,,,,,0.4273029863834381,2.5332183837890625,0.1171875,0.234375
166,1716802886.759433,1716802886.899266,1716802886.856887,1716802886.886108,1716802886.760512,1716802886.856883,1716802886.886108,1716802886.899265,,,,,,,,,,1.57728111743927,2.5332183837890625,0.1171875,0.234375
167,1716802886.8993669,1716802887.036944,1716802886.9966028,1716802887.024317,1716802886.9003258,1716802886.9966002,1716802887.024318,1716802887.0369432,,,,,,,,,,0.7062745690345764,2.5332183837890625,0.1171875,0.234375
168,1716802887.037042,1716802887.1721442,1716802887.1312482,1716802887.159719,1716802887.037983,1716802887.1312451,1716802887.159719,1716802887.1721432,,,,,,,,,,0.9400897026062012,2.5332183837890625,0.1171875,0.234375
169,1716802887.172215,1716802887.30805,1716802887.267447,1716802887.295341,1716802887.17327,1716802887.267444,1716802887.295341,1716802887.308049,,,,,,,,,,0.5895819664001465,2.5332183837890625,0.1171875,0.234375
170,1716802887.3081229,1716802887.444011,1716802887.4039528,1716802887.430306,1716802887.30923,1716802887.40395,1716802887.430306,1716802887.44401,,,,,,,,,,0.48577266931533813,2.5332183837890625,0.1171875,0.234375
171,1716802887.444117,1716802887.582537,1716802887.541318,1716802887.56966,1716802887.4451892,1716802887.541315,1716802887.569661,1716802887.582537,,,,,,,,,,0.708844780921936,2.5332183837890625,0.1171875,0.234375
172,1716802887.582614,1716802887.716502,1716802887.676768,1716802887.703899,1716802887.583728,1716802887.676765,1716802887.703899,1716802887.716501,,,,,,,,,,1.1056777238845825,2.5332183837890625,0.1171875,0.234375
173,1716802887.716579,1716802887.851518,1716802887.810702,1716802887.838913,1716802887.7177012,1716802887.810698,1716802887.838913,1716802887.851517,,,,,,,,,,1.2626760005950928,2.5332183837890625,0.1171875,0.234375
174,1716802887.8515809,1716802887.9857311,1716802887.945813,1716802887.97392,1716802887.85258,1716802887.9458098,1716802887.973921,1716802887.98573,,,,,,,,,,0.8157241344451904,2.5332183837890625,0.1171875,0.234375
175,1716802887.985815,1716802888.121852,1716802888.0825942,1716802888.110016,1716802887.987054,1716802888.082591,1716802888.110016,1716802888.121851,,,,,,,,,,1.536323070526123,2.5332183837890625,0.1171875,0.234375
176,1716802888.121917,1716802888.254755,1716802888.215039,1716802888.241945,1716802888.123255,1716802888.215036,1716802888.241945,1716802888.254754,,,,,,,,,,0.8002632856369019,2.5332183837890625,0.1171875,0.234375
177,1716802888.254826,1716802888.3918478,1716802888.351277,1716802888.3795462,1716802888.256041,1716802888.351274,1716802888.3795469,1716802888.391847,,,,,,,,,,0.4216002821922302,2.5332183837890625,0.1171875,0.234375
178,1716802888.391913,1716802888.53599,1716802888.495593,1716802888.523628,1716802888.3929422,1716802888.49559,1716802888.523628,1716802888.535989,,,,,,,,,,0.807460367679596,2.5332183837890625,0.1171875,0.234375
179,1716802888.536083,1716802888.6714282,1716802888.631053,1716802888.6591842,1716802888.536972,1716802888.6310499,1716802888.6591842,1716802888.671426,,,,,,,,,,0.8845335841178894,2.5332183837890625,0.1171875,0.234375
180,1716802888.671537,1716802888.80577,1716802888.7641048,1716802888.792971,1716802888.67248,1716802888.764103,1716802888.792971,1716802888.80577,,,,,,,,,,0.8177614808082581,2.5332183837890625,0.1171875,0.234375
181,1716802888.8058538,1716802888.973443,1716802888.931208,1716802888.959977,1716802888.806813,1716802888.931205,1716802888.959977,1716802888.973442,,,,,,,,,,0.4853370189666748,2.5332183837890625,0.1171875,0.234375
182,1716802888.973551,1716802889.109208,1716802889.06805,1716802889.0951161,1716802888.974486,1716802889.068047,1716802889.0951161,1716802889.1092072,,,,,,,,,,0.9384259581565857,2.5332183837890625,0.1171875,0.234375
183,1716802889.109319,1716802889.2432508,1716802889.203695,1716802889.2303119,1716802889.1103108,1716802889.203692,1716802889.2303119,1716802889.24325,,,,,,,,,,0.5050535798072815,2.5332183837890625,0.1171875,0.234375
184,1716802889.243319,1716802889.383279,1716802889.341621,1716802889.370254,1716802889.2443461,1716802889.3416178,1716802889.370254,1716802889.3832781,,,,,,,,,,1.1323603391647339,2.5332183837890625,0.1171875,0.234375
185,1716802889.383395,1716802889.5199318,1716802889.478271,1716802889.506897,1716802889.3843799,1716802889.478267,1716802889.506897,1716802889.5199308,,,,,,,,,,0.5247331261634827,2.5332183837890625,0.1171875,0.234375
186,1716802889.5199978,1716802889.6548522,1716802889.616034,1716802889.643422,1716802889.520898,1716802889.616031,1716802889.643422,1716802889.654851,,,,,,,,,,0.2904941439628601,2.5332183837890625,0.1171875,0.234375
187,1716802889.654911,1716802889.791699,1716802889.752567,1716802889.779409,1716802889.656188,1716802889.752563,1716802889.779409,1716802889.791698,,,,,,,,,,0.2598258852958679,2.5332183837890625,0.1171875,0.234375
188,1716802889.7918122,1716802889.928076,1716802889.8876412,1716802889.9155278,1716802889.792881,1716802889.887637,1716802889.9155278,1716802889.928076,,,,,,,,,,0.29098886251449585,2.5332183837890625,0.1171875,0.234375
189,1716802889.92814,1716802890.0708742,1716802890.028809,1716802890.05875,1716802889.929203,1716802890.028806,1716802890.0587509,1716802890.070873,,,,,,,,,,0.34537410736083984,2.5332183837890625,0.1171875,0.234375
190,1716802890.070961,1716802890.214847,1716802890.175173,1716802890.202556,1716802890.0719638,1716802890.17517,1716802890.202556,1716802890.214846,,,,,,,,,,0.73551344871521,2.5332183837890625,0.1171875,0.234375
191,1716802890.214918,1716802890.346324,1716802890.30756,1716802890.334282,1716802890.215945,1716802890.3075562,1716802890.334283,1716802890.3463218,,,,,,,,,,2.5341978073120117,2.5332183837890625,0.1171875,0.234375
192,1716802890.346439,1716802890.493988,1716802890.447344,1716802890.477132,1716802890.347361,1716802890.447341,1716802890.477132,1716802890.493987,,,,,,,,,,3.565410614013672,2.5332183837890625,0.1171875,0.234375
193,1716802890.494088,1716802890.652459,1716802890.612928,1716802890.639817,1716802890.495187,1716802890.6129239,1716802890.639817,1716802890.652458,,,,,,,,,,1.0300922393798828,2.5332183837890625,0.1171875,0.234375
194,1716802890.652579,1716802890.78943,1716802890.750262,1716802890.777778,1716802890.6535501,1716802890.750259,1716802890.777778,1716802890.789428,,,,,,,,,,0.3464711904525757,2.5332183837890625,0.1171875,0.234375
195,1716802890.7895522,1716802890.929037,1716802890.886647,1716802890.916478,1716802890.790598,1716802890.886644,1716802890.9164789,1716802890.929037,,,,,,,,,,0.5528080463409424,2.5332183837890625,0.1171875,0.234375
196,1716802890.929184,1716802891.0867908,1716802891.0444212,1716802891.0736918,1716802890.9301178,1716802891.0444171,1716802891.0736918,1716802891.0867908,,,,,,,,,,0.559525728225708,2.5332183837890625,0.1171875,0.234375
197,1716802891.086856,1716802891.225599,1716802891.183808,1716802891.212287,1716802891.087788,1716802891.183805,1716802891.212287,1716802891.2255979,,,,,,,,,,0.4023076295852661,2.5332183837890625,0.1171875,0.234375
198,1716802891.225665,1716802891.370249,1716802891.330886,1716802891.358397,1716802891.226718,1716802891.330882,1716802891.358398,1716802891.3702478,,,,,,,,,,0.7227394580841064,2.5332183837890625,0.1171875,0.234375
199,1716802891.3703198,1716802891.5192251,1716802891.479177,1716802891.506934,1716802891.371467,1716802891.479174,1716802891.506934,1716802891.5192242,,,,,,,,,,1.5177886486053467,2.5332183837890625,0.1171875,0.234375
200,1716802891.519339,1716802891.657621,1716802891.616446,1716802891.644964,1716802891.5203662,1716802891.616443,1716802891.644964,1716802891.657621,,,,,,,,,,1.4930639266967773,2.5332183837890625,0.1171875,0.234375
201,1716802891.6576908,1716802891.794347,1716802891.75279,1716802891.7819788,1716802891.658732,1716802891.752786,1716802891.7819798,1716802891.794346,,,,,,,,,,1.6875426769256592,2.5332183837890625,0.1171875,0.234375
202,1716802891.794401,1716802891.9342132,1716802891.8934,1716802891.9211981,1716802891.7953799,1716802891.893397,1716802891.9211981,1716802891.934211,,,,,,,,,,1.47415292263031,2.5332183837890625,0.1171875,0.234375
203,1716802891.934316,1716802892.081739,1716802892.039111,1716802892.067681,1716802891.935275,1716802892.039108,1716802892.067681,1716802892.081739,,,,,,,,,,0.37132155895233154,2.5332183837890625,0.1171875,0.234375
204,1716802892.081829,1716802892.216907,1716802892.176149,1716802892.2027352,1716802892.0828018,1716802892.176146,1716802892.2027361,1716802892.216906,,,,,,,,,,0.6113288998603821,2.5332183837890625,0.1171875,0.234375
205,1716802892.217012,1716802892.355211,1716802892.315758,1716802892.342031,1716802892.217962,1716802892.315755,1716802892.342031,1716802892.35521,,,,,,,,,,0.6333746910095215,2.5332183837890625,0.1171875,0.234375
206,1716802892.355299,1716802892.493145,1716802892.45359,1716802892.480154,1716802892.356302,1716802892.453588,1716802892.480154,1716802892.493144,,,,,,,,,,0.42736443877220154,2.5332183837890625,0.1171875,0.234375
